station_id,year,month,n_rain,R5mm (Days with ≥ 5mm rain),R10mm (Days with ≥ 10mm rain),R20mm (Days with ≥ 20mm rain),SDII (Average Daily Rainfall Intensity),PRCPTOT (Total Precipitation),Rx1day (Wettest day),Rx5day (Wettest 5-Day Period),n_maxdy,n_mindy,FD (Frost Days),TR (Tropical Nights),SU (Summer Days),ID (Icing Days),TNn (Coldest Night),TNx (Warmest Night),TXn (Coldest Day),TXx (Warmest Day),DTR (Diurnal Temperature Range),TN10p (Cold Nights),TN90p (Warm Nights),TX10p (Cold Days),TX90p (Warm Days),Latitude,Longitude,Elevation
BALLYHAISE,1993,11,30,3,1,0,4.45,44.5,11,21.4,30,30,9,0,0,0,-6.3,8.5,4.5,12.1,7.067,0,0,0,0,54.1,-7.3,78
BALLYHAISE,1993,12,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.1,-7.3,78
BALLYHAISE,1994,1,31,11,4,0,6.291,138.4,16.6,36,31,31,14,0,0,0,-4,4.5,4.5,10.8,7.329,0,0,0,0,54.1,-7.3,78
BALLYHAISE,1994,2,28,9,4,0,7.537,120.6,19,48.8,28,28,10,0,0,0,-6.8,4.7,3,10.2,6.636,0,0,0,0,54.1,-7.3,78
BALLYHAISE,1994,3,28,0,0,0,0,0,0,0,29,30,1,0,0,0,-0.1,10,6.5,13.7,6.869,0,0,0,0,54.1,-7.3,78
BALLYHAISE,1994,4,30,10,1,0,5.724,97.3,11.3,33.6,30,30,2,0,0,0,-1.5,12.2,5.2,18.4,8.907,0,0,0,0,54.1,-7.3,78
BALLYHAISE,1994,5,31,2,0,0,4.167,37.5,7.1,20.8,31,31,0,0,0,0,0.6,9,10,19.2,8.81,0,0,0,0,54.1,-7.3,78
BALLYHAISE,1994,6,30,4,2,1,7,70,33,44.4,30,30,0,0,0,0,3.3,12.5,13.4,23.6,8.48,0,0,0,0,54.1,-7.3,78
BALLYHAISE,1994,7,25,0,0,0,0,0,0,0,31,31,0,0,0,0,4.4,14.2,16.2,23.8,8.506,0,0,0,0,54.1,-7.3,78
BALLYHAISE,1994,8,31,5,3,0,5.338,85.4,18.1,35.2,28,29,0,0,0,0,3.2,14.1,0,0,0,0,0,0,0,54.1,-7.3,78
BALLYHAISE,1994,9,30,7,4,1,7.508,90.1,20.5,49.1,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0,54.1,-7.3,78
BALLYHAISE,1994,10,31,2,1,0,3.462,45,11.8,21.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.1,-7.3,78
BALLYHAISE,1994,11,30,6,1,0,5.087,76.3,17.4,36.3,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,54.1,-7.3,78
BALLYHAISE,1994,12,31,14,7,0,7.648,160.6,16.4,47.7,31,31,3,0,0,0,-3.1,13.1,2.1,14.2,5.803,0,0,0,0,54.1,-7.3,78
BALLYHAISE,1995,1,31,10,5,1,6.867,144.2,21.3,45.4,31,31,13,0,0,0,-3.4,8.1,2,12,6.406,0,0,0,0,54.1,-7.3,78
BALLYHAISE,1995,2,26,7,2,0,5.913,94.6,18.2,37.8,28,28,1,0,0,0,-2,9.9,3.7,13,5.511,0,0,0,0,54.1,-7.3,78
BALLYHAISE,1995,3,24,0,0,0,0,0,0,0,31,31,7,0,0,0,-3.4,9.1,4,14.1,7.203,0,0,0,0,54.1,-7.3,78
BALLYHAISE,1995,4,24,0,0,0,0,0,0,0,30,30,5,0,0,0,-1.5,10.8,9,18.1,8.957,0,0,0,0,54.1,-7.3,78
BALLYHAISE,1995,5,31,3,0,0,3.678,33.1,7,23.1,31,31,0,0,0,0,0.3,11.7,10.2,22,8.703,0,0,0,0,54.1,-7.3,78
BALLYHAISE,1995,6,30,2,1,1,8.45,33.8,21.9,29.3,30,30,0,0,5,0,2.8,13.7,13.1,28.5,10.757,0,0,0,0,54.1,-7.3,78
BALLYHAISE,1995,7,31,7,4,0,5.731,91.7,16.5,62.3,31,31,0,0,0,0,6.7,17.2,16.7,24.7,8.474,0,0,0,0,54.1,-7.3,78
BALLYHAISE,1995,8,31,0,0,0,1.8,3.6,2.4,5.1,31,31,0,0,10,0,7.2,16.3,16.6,28.1,11.732,0,0,0,0,54.1,-7.3,78
BALLYHAISE,1995,9,27,0,0,0,0,0,0,0,30,30,0,0,0,0,3.2,13.4,13.1,20.6,9.727,0,0,0,0,54.1,-7.3,78
BALLYHAISE,1995,10,31,8,8,2,9.759,165.9,29.5,84.3,31,31,0,0,0,0,0.6,14.1,10,19.7,6.348,0,0,0,0,54.1,-7.3,78
BALLYHAISE,1995,11,28,8,4,1,8.985,116.8,29.2,64.2,30,30,5,0,0,0,-3.4,11,6.5,14.5,6.7,0,0,0,0,54.1,-7.3,78
BALLYHAISE,1995,12,31,5,0,0,4.533,54.4,9.3,35.4,31,31,14,0,0,3,-11.1,8.6,-3,13,5.403,0,0,0,0,54.1,-7.3,78
BALLYHAISE,1996,1,29,5,1,0,5,70,13,29.6,31,31,4,0,0,0,-3.5,8.6,2.1,13,3.939,0,0,0,0,54.1,-7.3,78
BALLYHAISE,1996,2,29,7,5,0,7.946,103.3,18,57.6,29,29,17,0,0,0,-5.1,5.7,3.1,10,7.921,0,0,0,0,54.1,-7.3,78
BALLYHAISE,1996,3,31,3,1,0,4.791,52.7,16,30.4,31,31,5,0,0,0,-4,6.7,2.6,13,5.942,0,0,0,0,54.1,-7.3,78
BALLYHAISE,1996,4,30,5,2,0,5.457,76.4,15.4,32.5,30,30,6,0,0,0,-4,10.1,8.2,16.1,8.913,0,0,0,0,54.1,-7.3,78
BALLYHAISE,1996,5,31,6,1,0,5.25,73.5,10.4,31.2,31,31,6,0,0,0,-2.2,11,6.7,18.2,10.013,0,0,0,0,54.1,-7.3,78
BALLYHAISE,1996,6,30,0,0,0,2.556,23,4.2,22.7,30,30,0,0,0,0,2,14.7,14.5,24.6,10.11,0,0,0,0,54.1,-7.3,78
BALLYHAISE,1996,7,27,0,0,0,0,0,0,0,31,31,0,0,1,0,4.9,16.4,15.6,25.1,8.852,0,0,0,0,54.1,-7.3,78
BALLYHAISE,1996,8,31,4,3,1,10.143,142,82.5,88.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.1,-7.3,78
BALLYHAISE,1996,9,30,2,1,0,5.95,23.8,10.5,19.3,30,30,0,0,0,0,1.9,16.2,13.4,23.9,9.293,0,0,0,0,54.1,-7.3,78
BALLYHAISE,1996,10,31,13,3,1,6.745,134.9,21.4,50.3,31,31,0,0,0,0,0,14.4,9,17.5,6.106,0,0,0,0,54.1,-7.3,78
BALLYHAISE,1996,11,30,7,2,0,5.671,79.4,11.1,27.8,30,30,14,0,0,0,-5.2,12.5,2.7,15.4,7.18,0,0,0,0,54.1,-7.3,78
BALLYHAISE,1996,12,31,3,2,0,5.963,47.7,14.3,38.7,31,31,14,0,0,0,-4.4,8.6,2.2,11.8,4.91,0,0,0,0,54.1,-7.3,78
BALLYHAISE,1997,1,31,1,0,0,3.357,23.5,5.5,14.8,31,31,10,0,0,0,-4,10.6,1.2,13.2,5.242,0,0,0,0,54.1,-7.3,78
BALLYHAISE,1997,2,28,12,4,1,8.294,141,21.4,56.3,28,28,3,0,0,0,-3.2,6.4,5.6,12.8,7.171,0,0,0,0,54.1,-7.3,78
BALLYHAISE,1997,3,31,3,1,0,4.127,45.4,11.9,24,31,31,5,0,0,0,-4.3,10.5,8.2,13.8,7.332,0,0,0,0,54.1,-7.3,78
BALLYHAISE,1997,4,30,3,2,0,7.033,42.2,17.2,40.5,30,30,2,0,0,0,-3.1,10.5,10.2,19.1,9.103,0,0,0,0,54.1,-7.3,78
BALLYHAISE,1997,5,31,5,2,0,4.893,68.5,11,27.3,31,31,1,0,0,0,-0.8,12,9.5,24.6,9.768,0,0,0,0,54.1,-7.3,78
BALLYHAISE,1997,6,30,5,4,1,6.153,92.3,21.9,42.1,30,30,0,0,0,0,2.9,13.2,10.8,20.5,7.79,0,0,0,0,54.1,-7.3,78
BALLYHAISE,1997,7,31,10,2,0,6.873,103.1,19.5,42.9,31,31,0,0,0,0,6.5,15.1,11.5,24.1,8.019,0,0,0,0,54.1,-7.3,78
BALLYHAISE,1997,8,31,6,2,1,5.619,89.9,24.5,36.2,31,31,0,0,0,0,6.6,16.9,17,24.1,7.71,0,0,0,0,54.1,-7.3,78
BALLYHAISE,1997,9,30,2,0,0,3.3,42.9,8,41,30,30,0,0,0,0,2.6,14,14,20.5,7.767,0,0,0,0,54.1,-7.3,78
BALLYHAISE,1997,10,31,7,2,0,6.071,85,17,46.2,31,31,0,0,0,0,0.7,12.2,10.4,19.1,7.168,0,0,0,0,54.1,-7.3,78
BALLYHAISE,1997,11,29,7,1,1,5.829,81.6,22.8,35.1,30,30,4,0,0,0,-2.1,12.4,7.7,16.1,5.793,0,0,0,0,54.1,-7.3,78
BALLYHAISE,1997,12,31,9,3,0,6.918,117.6,19.9,49.5,31,31,4,0,0,0,-5,9.5,3,13,5.839,0,0,0,0,54.1,-7.3,78
BALLYHAISE,1998,1,31,11,2,0,7.24,108.6,17.5,43.6,31,31,7,0,0,0,-5,12.1,2.4,14.4,5.458,0,0,0,0,54.1,-7.3,78
BALLYHAISE,1998,2,28,1,0,0,3.39,33.9,6.1,11.3,28,28,3,0,0,0,-4.1,11.4,8,15.6,5.925,0,0,0,0,54.1,-7.3,78
BALLYHAISE,1998,3,31,7,2,0,6.464,71.1,14,34.9,31,31,0,0,0,0,0.5,11,6,16,5.835,0,0,0,0,54.1,-7.3,78
BALLYHAISE,1998,4,30,8,3,0,4.639,106.7,15.2,36.2,21,30,7,0,0,0,-3.5,7.9,0,0,0,0,0,0,0,54.1,-7.3,78
BALLYHAISE,1998,5,31,1,0,0,2.675,21.4,6,18.1,31,31,0,0,0,0,0.8,11.5,12,22,9.019,0,0,0,0,54.1,-7.3,78
BALLYHAISE,1998,6,30,9,4,1,6.95,125.1,21.8,50.1,30,30,0,0,0,0,1.5,13.8,12.5,21.8,8.057,0,0,0,0,54.1,-7.3,78
BALLYHAISE,1998,7,31,5,2,0,4.79,95.8,16,34.3,31,31,0,0,0,0,6.2,15.6,14.8,21.5,6.961,0,0,0,0,54.1,-7.3,78
BALLYHAISE,1998,8,30,4,1,0,5.3,63.6,17.2,30.6,31,31,0,0,0,0,4.4,15.5,15.9,23.4,7.626,0,0,0,0,54.1,-7.3,78
BALLYHAISE,1998,9,29,6,1,0,4.993,74.9,11.7,34.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.1,-7.3,78
BALLYHAISE,1998,10,31,10,6,1,7.826,148.7,24.5,68.3,31,31,0,0,0,0,0.2,13.2,8.3,17.8,7.003,0,0,0,0,54.1,-7.3,78
BALLYHAISE,1998,11,30,9,3,0,5.783,104.1,14.3,38.2,30,30,5,0,0,0,-4.6,9.8,6.7,16.6,6.14,0,0,0,0,54.1,-7.3,78
BALLYHAISE,1998,12,31,7,1,0,4.663,88.6,11,25.4,31,31,6,0,0,0,-3,7.5,2.8,14.1,6.113,0,0,0,0,54.1,-7.3,78
BALLYHAISE,1999,1,31,12,7,0,7.15,157.3,20,43.6,31,31,6,0,0,0,-6.5,8,3,12,6.01,0,0,0,0,54.1,-7.3,78
BALLYHAISE,1999,2,27,4,0,0,3.731,48.5,8.9,21.2,28,28,6,0,0,0,-3.8,9.8,3.3,11.4,5.479,0,0,0,0,54.1,-7.3,78
BALLYHAISE,1999,3,31,4,3,0,4.769,62,13,27.5,31,31,6,0,0,0,-3.5,9.6,7,15.5,7.355,0,0,0,0,54.1,-7.3,78
BALLYHAISE,1999,4,30,6,1,0,5.34,80.1,14.5,32.1,30,30,5,0,0,0,-2.6,11.3,8,20,8.323,0,0,0,0,54.1,-7.3,78
BALLYHAISE,1999,5,31,6,2,0,5.946,77.3,19.6,50.4,31,31,0,0,0,0,3.4,11.4,12.4,20.5,7.335,0,0,0,0,54.1,-7.3,78
BALLYHAISE,1999,6,30,4,2,0,5.789,52.1,12.8,17.8,30,30,0,0,0,0,2,13.5,13.1,22,8.677,0,0,0,0,54.1,-7.3,78
BALLYHAISE,1999,7,31,3,1,1,5.6,44.8,21,28.8,31,31,0,0,3,0,4.5,16.5,16,26.9,8.703,0,0,0,0,54.1,-7.3,78
BALLYHAISE,1999,8,0,0,0,0,0,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,54.1,-7.3,78
BALLYHAISE,1999,9,28,5,2,2,9.282,102.1,33.5,51.6,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,54.1,-7.3,78
BALLYHAISE,1999,10,30,2,1,0,3.98,39.8,13.4,31.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.1,-7.3,78
BALLYHAISE,1999,11,30,6,2,2,10.41,104.1,33.6,51.3,30,30,2,0,0,0,-2.4,10.8,6.8,13.5,7.043,0,0,0,0,54.1,-7.3,78
BALLYHAISE,1999,12,31,12,6,4,8.965,206.2,29.6,75.4,31,31,8,0,0,0,-3,5.4,2.5,11.7,5.748,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2000,1,31,3,1,0,5.04,50.4,18.5,26.2,31,31,4,0,0,0,-4.9,8.1,2,11.4,5.345,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2000,2,28,5,0,0,3.685,73.7,8.4,25.9,29,29,2,0,0,0,-0.4,9.1,5.1,14.9,6.397,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2000,3,30,3,1,0,5.478,49.3,16.5,24.4,31,31,5,0,0,0,-2,11.1,7,15,7.19,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2000,4,30,6,4,0,5.86,87.9,12.8,40.9,30,30,6,0,0,0,-4.2,8,6.4,17.5,8.51,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2000,5,31,5,0,0,4.531,72.5,9.8,28.1,31,31,0,0,0,0,0.7,10.5,12.1,22.6,11.168,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2000,6,29,2,0,0,3.9,42.9,6,21.4,30,30,0,0,1,0,4.5,15,12,26.5,8.073,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2000,7,31,1,1,1,6,30,20.6,23.9,31,31,0,0,0,0,4.5,14,15.5,24.3,9.013,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2000,8,29,3,2,0,5.8,63.8,15.8,35.6,31,31,0,0,0,0,4.1,14.8,18.3,23,10.016,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2000,9,30,7,3,1,7.117,128.1,41.5,60.6,30,30,0,0,0,0,3.8,12.8,15.1,21,7.743,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2000,10,29,10,3,0,5.972,107.5,12.5,35.8,31,31,1,0,0,0,-0.4,9.9,9.5,18,7.477,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2000,11,30,10,3,1,6.255,137.6,20.7,43.1,30,30,4,0,0,0,-1,10.2,5.6,14,5.927,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2000,12,30,7,4,1,7.313,109.7,21.9,44.5,31,31,10,0,0,1,-9.5,9.1,-1.9,12.6,5.574,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2001,1,31,5,0,0,4.927,54.2,9.5,25.7,31,31,16,0,0,0,-5.3,6,2.3,9.8,6.777,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2001,2,28,3,1,0,4.55,45.5,12.5,26.4,28,28,14,0,0,0,-5,9,3.3,12.5,8.546,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2001,3,31,5,2,0,5.523,71.8,16.2,28.8,31,31,8,0,0,0,-7,8.2,3,13.7,7.481,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2001,4,30,4,2,1,4.957,69.4,20.5,37.7,30,30,6,0,0,0,-1.6,9.5,9.5,15.1,9.11,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2001,5,31,4,2,0,7.425,59.4,16.8,45.3,31,31,2,0,0,0,-0.9,13,11.7,24,10.752,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2001,6,30,4,1,0,4.483,53.8,10.9,17.5,30,30,0,0,0,0,1.9,15,12,22.3,8.277,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2001,7,31,3,1,0,5.525,44.2,17.7,24.3,31,31,0,0,0,0,3.5,16.1,13,25,8.026,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2001,8,31,3,2,1,4.795,91.1,22,33.4,31,31,0,0,0,0,3.5,15.2,16.5,22.5,8.952,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2001,9,30,1,0,0,3.53,35.3,9.4,21.2,30,30,1,0,0,0,-0.1,14.3,14,21,8.33,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2001,10,31,8,3,0,5.195,103.9,13.9,31.3,31,31,0,0,0,0,0.6,12.2,11,19.3,5.658,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2001,11,30,3,0,0,3.667,55,9.4,20.8,30,30,3,0,0,0,-0.2,9.5,8.3,14.8,6.44,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2001,12,31,2,1,0,4.378,39.4,13.5,28.1,31,31,17,0,0,0,-7.6,8.7,2,13.5,7.606,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2002,1,31,12,4,0,7.282,123.8,16.3,47.7,31,31,3,0,0,0,-9,8.5,4,13,6.074,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2002,2,28,14,5,1,7.8,163.8,22,56.7,28,28,4,0,0,0,-3.5,7.5,4.5,13.1,6.411,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2002,3,31,5,2,0,4.527,67.9,16.4,34.8,31,31,7,0,0,0,-2.6,9.8,7.3,14.6,7.665,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2002,4,30,6,1,0,4.973,74.6,14.3,29.1,30,30,6,0,0,0,-3.1,11.1,9,18.5,8.533,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2002,5,31,9,3,1,6.32,126.4,27.5,49,31,31,0,0,0,0,0.1,13,11.4,20.8,8.735,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2002,6,30,8,2,0,4.845,96.9,13.5,37,30,30,0,0,0,0,6.6,12.5,12.7,20.5,6.773,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2002,7,30,6,1,0,5.012,85.2,18.5,25.4,18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2002,8,31,2,2,0,4.64,46.4,14.7,16.6,31,31,0,0,1,0,5.6,15.5,14,25.5,8.365,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2002,9,30,2,0,0,3.25,19.5,6.3,16.6,30,30,0,0,0,0,1.6,14.4,13.1,21,9.273,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2002,10,31,8,7,2,13.762,178.9,43,99.8,31,31,4,0,0,0,-1.6,14.4,6.5,20,7.477,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2002,11,30,12,5,1,6.719,141.1,20.5,43.1,0,30,1,0,0,0,-0.2,10,0,0,0,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2002,12,31,7,4,0,5.9,88.5,13.2,33.6,31,31,5,0,0,0,-6.4,9.1,4,12.8,4.219,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2003,1,31,5,1,0,5.69,56.9,10.7,37.4,31,31,12,0,0,0,-6.2,10,3,14.2,6.371,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2003,2,27,2,1,1,5.911,53.2,28.5,37.6,28,28,11,0,0,0,-6.1,7.4,4,11.4,7.179,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2003,3,31,4,1,0,5.273,58,13.7,38.6,31,31,9,0,0,0,-2.6,7.5,8,16.2,10.194,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2003,4,30,5,1,0,5.81,58.1,11.2,33,30,30,3,0,0,0,-3.4,9.1,8.5,21.8,9.723,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2003,5,31,6,3,0,5.235,104.7,19.4,45.2,31,31,0,0,0,0,2,12.9,11.3,23.7,7.606,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2003,6,30,8,4,0,8.325,99.9,20,38,30,30,0,0,0,0,4.7,13.1,14.1,22.1,7.99,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2003,7,30,3,0,0,3.35,60.3,10,26,31,31,0,0,1,0,8.3,16,17.1,26,6.926,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2003,8,31,0,0,0,3.35,13.4,4,22.2,31,31,0,0,3,0,5.3,17,16.5,27.5,9.677,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2003,9,30,4,3,0,5.3,58.3,12.5,35.8,30,30,0,0,0,0,3,15.5,14,22.7,8.9,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2003,10,31,3,0,0,2.78,27.8,5.6,13.4,31,31,8,0,0,0,-3,12,8.1,17.5,8.694,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2003,11,30,5,2,1,6.575,105.2,33,47.4,30,30,3,0,0,0,-1.5,11.4,7,16.4,7.157,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2003,12,31,5,2,0,5.408,64.9,13.1,38.5,31,31,13,0,0,0,-6,9.4,2.8,12.8,6.939,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2004,1,31,8,1,1,6.18,92.7,24.7,34.6,31,31,8,0,0,0,-4.5,9,4,12.1,5.732,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2004,2,29,1,1,0,4.088,32.7,13.8,53.3,29,29,14,0,0,0,-7,11.4,5,14.5,8.21,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2004,3,31,4,2,0,4.656,74.5,12.6,35.2,0,31,10,0,0,0,-5.5,9.2,0,0,0,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2004,4,30,2,1,0,4.007,60.1,12.5,26.9,0,30,0,0,0,0,0.5,11.6,0,0,0,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2004,5,31,4,2,0,6.975,55.8,15.4,43.7,31,31,0,0,0,0,0.2,11.1,11.8,21,10.565,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2004,6,29,3,0,0,3.691,40.6,8.2,25.4,0,30,0,0,0,0,5.3,14.5,0,0,0,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2004,7,31,3,2,0,3.471,59,10.7,27.4,0,31,0,0,0,0,4.5,14.4,0,0,0,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2004,8,31,7,3,1,6.032,114.6,30.8,52.3,0,31,0,0,0,0,4.7,15.7,0,0,0,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2004,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2004,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2004,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2004,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2005,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2005,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2005,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2005,5,31,6,1,0,5.064,70.9,11,36.2,31,31,2,0,0,0,-1.8,10.6,12.5,20,9.526,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2005,6,30,3,1,0,4,40,12.8,15.4,30,30,0,0,0,0,4,16.2,14.5,24,8.43,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2005,7,31,4,2,0,5.95,47.6,11.3,29.8,31,31,0,0,4,0,7,15.5,14.5,28.1,7.761,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2005,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2005,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2005,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2005,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2005,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2006,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2006,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2006,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2006,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2006,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2006,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2006,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2006,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2006,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2006,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2006,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2007,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2007,3,0,0,0,0,0,0,0,0,31,31,6,0,0,0,-2.1,7.5,5.2,13.7,8.684,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2007,4,0,0,0,0,0,0,0,0,30,30,2,0,0,0,-1,11.8,11.5,20,10.823,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2007,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2007,6,0,0,0,0,0,0,0,0,30,30,0,0,1,0,6,14.5,13.8,25.5,8.743,0,0,0,0,54.1,-7.3,78
BALLYHAISE,2007,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.1,-7.3,78
